1997,8,14,-32767,-33474
1997,8,15,-32767,-33474
1997,8,16,-32767,-33474
1997,8,17,-32767,-33474
1997,8,18,-32767,-33474
1997,8,19,-32767,-33474
1997,8,20,-32767,-33474
1997,8,21,-32767,-33474
1997,8,22,-32767,-33474
1997,8,23,-32767,-33474
1997,8,24,-32767,-33474
1997,8,25,-32767,-33474
1997,8,26,-32767,-33474
1997,8,27,-32767,-33474
1997,8,28,-32767,-33474
1997,8,29,-32767,-33474
1997,8,30,-32767,-33474
1997,8,31,-32767,-33474
1997,9,1,-32767,-33474
1997,9,2,-32767,-33474
1997,9,3,-32767,-33474
1997,9,4,-32767,-33474
1997,9,5,-32767,-33474
1997,9,6,-32767,-33474
1997,9,7,-32767,-33474
1997,9,8,423,-284
1997,9,9,430,-277
1997,9,10,430,-277
1997,9,11,430,-277
1997,9,12,420,-287
1997,9,13,387,-320
1997,9,14,369,-338
1997,9,15,370,-337
1997,9,16,354,-353
1997,9,17,343,-364
1997,9,18,355,-352
1997,9,19,362,-345
1997,9,20,369,-338
1997,9,21,361,-346
1997,9,22,368,-339
1997,9,23,386,-321
1997,9,24,391,-316
1997,9,25,381,-326
1997,9,26,381,-326
1997,9,27,382,-325
1997,9,28,398,-309
1997,9,29,406,-301
1997,9,30,400,-307
1997,10,1,401,-306
1997,10,2,413,-294
1997,10,3,411,-296
1997,10,4,402,-305
1997,10,5,402,-305
1997,10,6,411,-296
1997,10,7,417,-290
1997,10,8,419,-288
1997,10,9,417,-290
